"current_label","split","instance_id","source_class_id","file"
"keep_left","test","emtd_8f7e798bef8b857c_001","3","data/processed/emtd_classification/test/keep_left/emtd_8f7e798bef8b857c_001.jpg"
"keep_left","test","emtd_8f7e798bef8b857c_002","3","data/processed/emtd_classification/test/keep_left/emtd_8f7e798bef8b857c_002.jpg"
"keep_left","test","emtd_9f4c563b497eb46b_002","3","data/processed/emtd_classification/test/keep_left/emtd_9f4c563b497eb46b_002.jpg"
"keep_left","test","emtd_bf46fd2a09e05bed_002","3","data/processed/emtd_classification/test/keep_left/emtd_bf46fd2a09e05bed_002.jpg"
"keep_left","test","emtd_f46f86b31a823c41_002","3","data/processed/emtd_classification/test/keep_left/emtd_f46f86b31a823c41_002.jpg"
"keep_left","test","emtd_f8082107503b594d_001","3","data/processed/emtd_classification/test/keep_left/emtd_f8082107503b594d_001.jpg"
"keep_left","train","emtd_027baf8a52bbc0e7_001","3","data/processed/emtd_classification/train/keep_left/emtd_027baf8a52bbc0e7_001.jpg"
"keep_left","train","emtd_1feebc48a8305db0_001","3","data/processed/emtd_classification/train/keep_left/emtd_1feebc48a8305db0_001.jpg"
"keep_left","train","emtd_2008f08885984e1a_001","3","data/processed/emtd_classification/train/keep_left/emtd_2008f08885984e1a_001.jpg"
"keep_left","train","emtd_31c43eb56fd8e08a_001","3","data/processed/emtd_classification/train/keep_left/emtd_31c43eb56fd8e08a_001.jpg"
"keep_left","train","emtd_31c43eb56fd8e08a_002","3","data/processed/emtd_classification/train/keep_left/emtd_31c43eb56fd8e08a_002.jpg"
"keep_left","train","emtd_33d33dbf542c7559_001","3","data/processed/emtd_classification/train/keep_left/emtd_33d33dbf542c7559_001.jpg"
"keep_left","train","emtd_39b5a5c5816fadb7_002","3","data/processed/emtd_classification/train/keep_left/emtd_39b5a5c5816fadb7_002.jpg"
"keep_left","train","emtd_40e5b319cf97adf3_001","3","data/processed/emtd_classification/train/keep_left/emtd_40e5b319cf97adf3_001.jpg"
"keep_left","train","emtd_49d6c89a15cbdc9c_001","3","data/processed/emtd_classification/train/keep_left/emtd_49d6c89a15cbdc9c_001.jpg"
"keep_left","train","emtd_4d3922230fab2996_001","3","data/processed/emtd_classification/train/keep_left/emtd_4d3922230fab2996_001.jpg"
"keep_left","train","emtd_4dafc2a4b3a3316b_001","3","data/processed/emtd_classification/train/keep_left/emtd_4dafc2a4b3a3316b_001.jpg"
"keep_left","train","emtd_5df46409ee99afa6_001","3","data/processed/emtd_classification/train/keep_left/emtd_5df46409ee99afa6_001.jpg"
"keep_left","train","emtd_5e76576986d31148_001","3","data/processed/emtd_classification/train/keep_left/emtd_5e76576986d31148_001.jpg"
"keep_left","train","emtd_78bafb3446dd0cc9_001","3","data/processed/emtd_classification/train/keep_left/emtd_78bafb3446dd0cc9_001.jpg"
"keep_left","train","emtd_78bafb3446dd0cc9_002","3","data/processed/emtd_classification/train/keep_left/emtd_78bafb3446dd0cc9_002.jpg"
"keep_left","train","emtd_81dc8b0d168f3bbb_001","3","data/processed/emtd_classification/train/keep_left/emtd_81dc8b0d168f3bbb_001.jpg"
"keep_left","train","emtd_86ce16e7b74daf8f_001","3","data/processed/emtd_classification/train/keep_left/emtd_86ce16e7b74daf8f_001.jpg"
"keep_left","train","emtd_8bd277c271f71c15_001","3","data/processed/emtd_classification/train/keep_left/emtd_8bd277c271f71c15_001.jpg"
"keep_left","train","emtd_97ad7887eb642fb9_002","3","data/processed/emtd_classification/train/keep_left/emtd_97ad7887eb642fb9_002.jpg"
"keep_left","train","emtd_ae4c2c00bbb95ad3_001","3","data/processed/emtd_classification/train/keep_left/emtd_ae4c2c00bbb95ad3_001.jpg"
"keep_left","train","emtd_c5705399e9a25d1d_001","3","data/processed/emtd_classification/train/keep_left/emtd_c5705399e9a25d1d_001.jpg"
"keep_left","train","emtd_ccb893e17c2a5f32_001","3","data/processed/emtd_classification/train/keep_left/emtd_ccb893e17c2a5f32_001.jpg"
"keep_left","train","emtd_d4d0e8dc3fd82865_001","3","data/processed/emtd_classification/train/keep_left/emtd_d4d0e8dc3fd82865_001.jpg"
"keep_left","train","emtd_d81b8450e1f6b24c_002","3","data/processed/emtd_classification/train/keep_left/emtd_d81b8450e1f6b24c_002.jpg"
"keep_left","train","emtd_e0d134836d50a02f_001","3","data/processed/emtd_classification/train/keep_left/emtd_e0d134836d50a02f_001.jpg"
"keep_left","train","emtd_f5f4396410d256d3_001","3","data/processed/emtd_classification/train/keep_left/emtd_f5f4396410d256d3_001.jpg"
"keep_left","validation","emtd_3ed7a222fd38cc5f_002","3","data/processed/emtd_classification/validation/keep_left/emtd_3ed7a222fd38cc5f_002.jpg"
"keep_left","validation","emtd_50915fb50cc7d488_001","3","data/processed/emtd_classification/validation/keep_left/emtd_50915fb50cc7d488_001.jpg"
"keep_left","validation","emtd_69a204a515f07cc4_001","3","data/processed/emtd_classification/validation/keep_left/emtd_69a204a515f07cc4_001.jpg"
"keep_left","validation","emtd_bf30a635a938663b_001","3","data/processed/emtd_classification/validation/keep_left/emtd_bf30a635a938663b_001.jpg"
"keep_left","validation","emtd_dab264437f101537_001","3","data/processed/emtd_classification/validation/keep_left/emtd_dab264437f101537_001.jpg"
"keep_left","validation","emtd_ed6369453cc5fd41_001","3","data/processed/emtd_classification/validation/keep_left/emtd_ed6369453cc5fd41_001.jpg"
"keep_left","validation","emtd_f13d801ad7d2b152_001","3","data/processed/emtd_classification/validation/keep_left/emtd_f13d801ad7d2b152_001.jpg"
"keep_left","validation","emtd_f13d801ad7d2b152_002","3","data/processed/emtd_classification/validation/keep_left/emtd_f13d801ad7d2b152_002.jpg"
"keep_left","validation","emtd_f9af889d5c2a88d0_002","3","data/processed/emtd_classification/validation/keep_left/emtd_f9af889d5c2a88d0_002.jpg"
"keep_right","test","emtd_50151c3e117edc65_001","2","data/processed/emtd_classification/test/keep_right/emtd_50151c3e117edc65_001.jpg"
"keep_right","test","emtd_50151c3e117edc65_002","2","data/processed/emtd_classification/test/keep_right/emtd_50151c3e117edc65_002.jpg"
"keep_right","test","emtd_5d2552f3c147808b_001","2","data/processed/emtd_classification/test/keep_right/emtd_5d2552f3c147808b_001.jpg"
"keep_right","test","emtd_6c2027e3e59351f4_001","2","data/processed/emtd_classification/test/keep_right/emtd_6c2027e3e59351f4_001.jpg"
"keep_right","test","emtd_bf46fd2a09e05bed_001","2","data/processed/emtd_classification/test/keep_right/emtd_bf46fd2a09e05bed_001.jpg"
"keep_right","train","emtd_07fae35db1ab4cf6_001","2","data/processed/emtd_classification/train/keep_right/emtd_07fae35db1ab4cf6_001.jpg"
"keep_right","train","emtd_26b004f004482943_001","2","data/processed/emtd_classification/train/keep_right/emtd_26b004f004482943_001.jpg"
"keep_right","train","emtd_26b004f004482943_002","2","data/processed/emtd_classification/train/keep_right/emtd_26b004f004482943_002.jpg"
"keep_right","train","emtd_26b004f004482943_003","2","data/processed/emtd_classification/train/keep_right/emtd_26b004f004482943_003.jpg"
"keep_right","train","emtd_2cb555f1a6b6025a_001","2","data/processed/emtd_classification/train/keep_right/emtd_2cb555f1a6b6025a_001.jpg"
"keep_right","train","emtd_3843e3f4487fce9b_001","2","data/processed/emtd_classification/train/keep_right/emtd_3843e3f4487fce9b_001.jpg"
"keep_right","train","emtd_39b5a5c5816fadb7_001","2","data/processed/emtd_classification/train/keep_right/emtd_39b5a5c5816fadb7_001.jpg"
"keep_right","train","emtd_45d54815138e523e_001","2","data/processed/emtd_classification/train/keep_right/emtd_45d54815138e523e_001.jpg"
"keep_right","train","emtd_500a439573a7b739_001","2","data/processed/emtd_classification/train/keep_right/emtd_500a439573a7b739_001.jpg"
"keep_right","train","emtd_500a439573a7b739_002","2","data/processed/emtd_classification/train/keep_right/emtd_500a439573a7b739_002.jpg"
"keep_right","train","emtd_8af82c9799b0a794_001","2","data/processed/emtd_classification/train/keep_right/emtd_8af82c9799b0a794_001.jpg"
"keep_right","train","emtd_8af82c9799b0a794_002","2","data/processed/emtd_classification/train/keep_right/emtd_8af82c9799b0a794_002.jpg"
"keep_right","train","emtd_97ad7887eb642fb9_001","2","data/processed/emtd_classification/train/keep_right/emtd_97ad7887eb642fb9_001.jpg"
"keep_right","train","emtd_b2e71399904be6c2_001","2","data/processed/emtd_classification/train/keep_right/emtd_b2e71399904be6c2_001.jpg"
"keep_right","train","emtd_c3a3012aa501b819_001","2","data/processed/emtd_classification/train/keep_right/emtd_c3a3012aa501b819_001.jpg"
"keep_right","train","emtd_c5013860ca1f3895_001","2","data/processed/emtd_classification/train/keep_right/emtd_c5013860ca1f3895_001.jpg"
"keep_right","train","emtd_cdcdc9af83fcd27c_001","2","data/processed/emtd_classification/train/keep_right/emtd_cdcdc9af83fcd27c_001.jpg"
"keep_right","train","emtd_d81b8450e1f6b24c_001","2","data/processed/emtd_classification/train/keep_right/emtd_d81b8450e1f6b24c_001.jpg"
"keep_right","train","emtd_ed219c7640833ec8_001","2","data/processed/emtd_classification/train/keep_right/emtd_ed219c7640833ec8_001.jpg"
"keep_right","validation","emtd_29137c7c673163f8_001","2","data/processed/emtd_classification/validation/keep_right/emtd_29137c7c673163f8_001.jpg"
"keep_right","validation","emtd_29137c7c673163f8_002","2","data/processed/emtd_classification/validation/keep_right/emtd_29137c7c673163f8_002.jpg"
"keep_right","validation","emtd_32c4edc13ca9cb80_001","2","data/processed/emtd_classification/validation/keep_right/emtd_32c4edc13ca9cb80_001.jpg"
"keep_right","validation","emtd_32c4edc13ca9cb80_002","2","data/processed/emtd_classification/validation/keep_right/emtd_32c4edc13ca9cb80_002.jpg"
"keep_right","validation","emtd_ecfd881435d99808_001","2","data/processed/emtd_classification/validation/keep_right/emtd_ecfd881435d99808_001.jpg"
"keep_right","validation","emtd_ecfd881435d99808_002","2","data/processed/emtd_classification/validation/keep_right/emtd_ecfd881435d99808_002.jpg"
"keep_right","validation","emtd_f9af889d5c2a88d0_001","2","data/processed/emtd_classification/validation/keep_right/emtd_f9af889d5c2a88d0_001.jpg"
"maximum_speed","test","emtd_0a80e5fcdaaf3765_002","21","data/processed/emtd_classification/test/maximum_speed/emtd_0a80e5fcdaaf3765_002.jpg"
"maximum_speed","test","emtd_1837b8eee3ead324_001","19","data/processed/emtd_classification/test/maximum_speed/emtd_1837b8eee3ead324_001.jpg"
"maximum_speed","test","emtd_20f4efa9359fe143_001","22","data/processed/emtd_classification/test/maximum_speed/emtd_20f4efa9359fe143_001.jpg"
"maximum_speed","test","emtd_20f4efa9359fe143_002","22","data/processed/emtd_classification/test/maximum_speed/emtd_20f4efa9359fe143_002.jpg"
"maximum_speed","test","emtd_40de39938cbd8ff9_001","18","data/processed/emtd_classification/test/maximum_speed/emtd_40de39938cbd8ff9_001.jpg"
"maximum_speed","test","emtd_50151c3e117edc65_006","22","data/processed/emtd_classification/test/maximum_speed/emtd_50151c3e117edc65_006.jpg"
"maximum_speed","test","emtd_63f92938c22973ad_002","19","data/processed/emtd_classification/test/maximum_speed/emtd_63f92938c22973ad_002.jpg"
"maximum_speed","test","emtd_744806c4a943abab_001","21","data/processed/emtd_classification/test/maximum_speed/emtd_744806c4a943abab_001.jpg"
"maximum_speed","test","emtd_751450996ef5bac5_001","21","data/processed/emtd_classification/test/maximum_speed/emtd_751450996ef5bac5_001.jpg"
"maximum_speed","test","emtd_751450996ef5bac5_002","25","data/processed/emtd_classification/test/maximum_speed/emtd_751450996ef5bac5_002.jpg"
"maximum_speed","test","emtd_751450996ef5bac5_003","25","data/processed/emtd_classification/test/maximum_speed/emtd_751450996ef5bac5_003.jpg"
"maximum_speed","test","emtd_803a3df237414bc0_002","22","data/processed/emtd_classification/test/maximum_speed/emtd_803a3df237414bc0_002.jpg"
"maximum_speed","test","emtd_83c81868dff163c0_001","25","data/processed/emtd_classification/test/maximum_speed/emtd_83c81868dff163c0_001.jpg"
"maximum_speed","test","emtd_8b84acee490ad60d_002","18","data/processed/emtd_classification/test/maximum_speed/emtd_8b84acee490ad60d_002.jpg"
"maximum_speed","test","emtd_93dd2d3be43c5e97_001","26","data/processed/emtd_classification/test/maximum_speed/emtd_93dd2d3be43c5e97_001.jpg"
"maximum_speed","test","emtd_93dd2d3be43c5e97_002","26","data/processed/emtd_classification/test/maximum_speed/emtd_93dd2d3be43c5e97_002.jpg"
"maximum_speed","test","emtd_9c1138b7995fcf5a_001","19","data/processed/emtd_classification/test/maximum_speed/emtd_9c1138b7995fcf5a_001.jpg"
"maximum_speed","test","emtd_a099ceb90cfeb69c_001","22","data/processed/emtd_classification/test/maximum_speed/emtd_a099ceb90cfeb69c_001.jpg"
"maximum_speed","test","emtd_b95e97340168cba4_001","26","data/processed/emtd_classification/test/maximum_speed/emtd_b95e97340168cba4_001.jpg"
"maximum_speed","test","emtd_b983516b549c0ada_002","19","data/processed/emtd_classification/test/maximum_speed/emtd_b983516b549c0ada_002.jpg"
"maximum_speed","test","emtd_c1f70e702a101084_001","19","data/processed/emtd_classification/test/maximum_speed/emtd_c1f70e702a101084_001.jpg"
"maximum_speed","test","emtd_e3e5946f3e2a82fc_001","22","data/processed/emtd_classification/test/maximum_speed/emtd_e3e5946f3e2a82fc_001.jpg"
"maximum_speed","test","emtd_e3e5946f3e2a82fc_002","22","data/processed/emtd_classification/test/maximum_speed/emtd_e3e5946f3e2a82fc_002.jpg"
"maximum_speed","test","emtd_e88a6cbfc3b37e6b_002","21","data/processed/emtd_classification/test/maximum_speed/emtd_e88a6cbfc3b37e6b_002.jpg"
"maximum_speed","test","emtd_f1538f8966a8ec11_002","22","data/processed/emtd_classification/test/maximum_speed/emtd_f1538f8966a8ec11_002.jpg"
"maximum_speed","test","emtd_f1e47bf09aa9b0c2_001","23","data/processed/emtd_classification/test/maximum_speed/emtd_f1e47bf09aa9b0c2_001.jpg"
"maximum_speed","test","emtd_f1e47bf09aa9b0c2_002","23","data/processed/emtd_classification/test/maximum_speed/emtd_f1e47bf09aa9b0c2_002.jpg"
"maximum_speed","train","emtd_00988f3171828f27_003","22","data/processed/emtd_classification/train/maximum_speed/emtd_00988f3171828f27_003.jpg"
"maximum_speed","train","emtd_009e580a009c7377_001","21","data/processed/emtd_classification/train/maximum_speed/emtd_009e580a009c7377_001.jpg"
"maximum_speed","train","emtd_04128cdf51be3987_002","21","data/processed/emtd_classification/train/maximum_speed/emtd_04128cdf51be3987_002.jpg"
"maximum_speed","train","emtd_07fae35db1ab4cf6_003","21","data/processed/emtd_classification/train/maximum_speed/emtd_07fae35db1ab4cf6_003.jpg"
"maximum_speed","train","emtd_0929558fd62d9d44_001","25","data/processed/emtd_classification/train/maximum_speed/emtd_0929558fd62d9d44_001.jpg"
"maximum_speed","train","emtd_0fee531f9fe6d8b3_001","23","data/processed/emtd_classification/train/maximum_speed/emtd_0fee531f9fe6d8b3_001.jpg"
"maximum_speed","train","emtd_110456139d0a1273_001","22","data/processed/emtd_classification/train/maximum_speed/emtd_110456139d0a1273_001.jpg"
"maximum_speed","train","emtd_174dab7e39076657_001","26","data/processed/emtd_classification/train/maximum_speed/emtd_174dab7e39076657_001.jpg"
"maximum_speed","train","emtd_174dab7e39076657_002","26","data/processed/emtd_classification/train/maximum_speed/emtd_174dab7e39076657_002.jpg"
"maximum_speed","train","emtd_1f995b601aba9274_001","26","data/processed/emtd_classification/train/maximum_speed/emtd_1f995b601aba9274_001.jpg"
"maximum_speed","train","emtd_1f995b601aba9274_002","26","data/processed/emtd_classification/train/maximum_speed/emtd_1f995b601aba9274_002.jpg"
"maximum_speed","train","emtd_20923a7ba318eb58_001","25","data/processed/emtd_classification/train/maximum_speed/emtd_20923a7ba318eb58_001.jpg"
"maximum_speed","train","emtd_20923a7ba318eb58_002","25","data/processed/emtd_classification/train/maximum_speed/emtd_20923a7ba318eb58_002.jpg"
"maximum_speed","train","emtd_26b004f004482943_004","22","data/processed/emtd_classification/train/maximum_speed/emtd_26b004f004482943_004.jpg"
"maximum_speed","train","emtd_29b865b3af155a72_002","20","data/processed/emtd_classification/train/maximum_speed/emtd_29b865b3af155a72_002.jpg"
"maximum_speed","train","emtd_2b0800c50aaa1f8c_002","20","data/processed/emtd_classification/train/maximum_speed/emtd_2b0800c50aaa1f8c_002.jpg"
"maximum_speed","train","emtd_2c5403f1cd9ee193_001","26","data/processed/emtd_classification/train/maximum_speed/emtd_2c5403f1cd9ee193_001.jpg"
"maximum_speed","train","emtd_2c5403f1cd9ee193_002","26","data/processed/emtd_classification/train/maximum_speed/emtd_2c5403f1cd9ee193_002.jpg"
"maximum_speed","train","emtd_2c81d981741c93c6_002","20","data/processed/emtd_classification/train/maximum_speed/emtd_2c81d981741c93c6_002.jpg"
"maximum_speed","train","emtd_2cff2f6c6a799f5e_001","25","data/processed/emtd_classification/train/maximum_speed/emtd_2cff2f6c6a799f5e_001.jpg"
"maximum_speed","train","emtd_3b8f7e5391e2ece8_001","19","data/processed/emtd_classification/train/maximum_speed/emtd_3b8f7e5391e2ece8_001.jpg"
"maximum_speed","train","emtd_3cd200f20793dfbe_002","20","data/processed/emtd_classification/train/maximum_speed/emtd_3cd200f20793dfbe_002.jpg"
"maximum_speed","train","emtd_42acc3c7177ad062_001","23","data/processed/emtd_classification/train/maximum_speed/emtd_42acc3c7177ad062_001.jpg"
"maximum_speed","train","emtd_45eb6e4ef59fa5f5_001","22","data/processed/emtd_classification/train/maximum_speed/emtd_45eb6e4ef59fa5f5_001.jpg"
"maximum_speed","train","emtd_466d7e7edc38e164_001","25","data/processed/emtd_classification/train/maximum_speed/emtd_466d7e7edc38e164_001.jpg"
"maximum_speed","train","emtd_500a439573a7b739_003","19","data/processed/emtd_classification/train/maximum_speed/emtd_500a439573a7b739_003.jpg"
"maximum_speed","train","emtd_51bb564b6b10913f_001","19","data/processed/emtd_classification/train/maximum_speed/emtd_51bb564b6b10913f_001.jpg"
"maximum_speed","train","emtd_595647f10f1a4e3e_003","21","data/processed/emtd_classification/train/maximum_speed/emtd_595647f10f1a4e3e_003.jpg"
"maximum_speed","train","emtd_5975b4f591e8f67c_002","20","data/processed/emtd_classification/train/maximum_speed/emtd_5975b4f591e8f67c_002.jpg"
"maximum_speed","train","emtd_5a4e8392ee9c9023_001","25","data/processed/emtd_classification/train/maximum_speed/emtd_5a4e8392ee9c9023_001.jpg"
"maximum_speed","train","emtd_5a4e8392ee9c9023_002","25","data/processed/emtd_classification/train/maximum_speed/emtd_5a4e8392ee9c9023_002.jpg"
"maximum_speed","train","emtd_5df46409ee99afa6_003","23","data/processed/emtd_classification/train/maximum_speed/emtd_5df46409ee99afa6_003.jpg"
"maximum_speed","train","emtd_5df46409ee99afa6_004","23","data/processed/emtd_classification/train/maximum_speed/emtd_5df46409ee99afa6_004.jpg"
"maximum_speed","train","emtd_6212f2e24a038fe4_001","23","data/processed/emtd_classification/train/maximum_speed/emtd_6212f2e24a038fe4_001.jpg"
"maximum_speed","train","emtd_64a6e880795ff953_003","21","data/processed/emtd_classification/train/maximum_speed/emtd_64a6e880795ff953_003.jpg"
"maximum_speed","train","emtd_6d12917d23d39d65_001","20","data/processed/emtd_classification/train/maximum_speed/emtd_6d12917d23d39d65_001.jpg"
"maximum_speed","train","emtd_777aaf4b9aca3408_001","22","data/processed/emtd_classification/train/maximum_speed/emtd_777aaf4b9aca3408_001.jpg"
"maximum_speed","train","emtd_79875b1ba6aa526c_003","20","data/processed/emtd_classification/train/maximum_speed/emtd_79875b1ba6aa526c_003.jpg"
"maximum_speed","train","emtd_7bae3457d2aa752b_001","19","data/processed/emtd_classification/train/maximum_speed/emtd_7bae3457d2aa752b_001.jpg"
"maximum_speed","train","emtd_9525e600c00aed34_001","26","data/processed/emtd_classification/train/maximum_speed/emtd_9525e600c00aed34_001.jpg"
"maximum_speed","train","emtd_9525e600c00aed34_002","26","data/processed/emtd_classification/train/maximum_speed/emtd_9525e600c00aed34_002.jpg"
"maximum_speed","train","emtd_9cc07a10f4ce9727_001","22","data/processed/emtd_classification/train/maximum_speed/emtd_9cc07a10f4ce9727_001.jpg"
"maximum_speed","train","emtd_a1facd63173fa897_002","18","data/processed/emtd_classification/train/maximum_speed/emtd_a1facd63173fa897_002.jpg"
"maximum_speed","train","emtd_a63448bed7903b35_001","22","data/processed/emtd_classification/train/maximum_speed/emtd_a63448bed7903b35_001.jpg"
"maximum_speed","train","emtd_a813151de51d2c1a_001","21","data/processed/emtd_classification/train/maximum_speed/emtd_a813151de51d2c1a_001.jpg"
"maximum_speed","train","emtd_aa216831fbd23e7d_002","20","data/processed/emtd_classification/train/maximum_speed/emtd_aa216831fbd23e7d_002.jpg"
"maximum_speed","train","emtd_accf102caaa970ce_001","22","data/processed/emtd_classification/train/maximum_speed/emtd_accf102caaa970ce_001.jpg"
"maximum_speed","train","emtd_accf102caaa970ce_002","22","data/processed/emtd_classification/train/maximum_speed/emtd_accf102caaa970ce_002.jpg"
"maximum_speed","train","emtd_ae3c2d8d4035e435_011","18","data/processed/emtd_classification/train/maximum_speed/emtd_ae3c2d8d4035e435_011.jpg"
"maximum_speed","train","emtd_b1d343f30ca62a77_001","23","data/processed/emtd_classification/train/maximum_speed/emtd_b1d343f30ca62a77_001.jpg"
"maximum_speed","train","emtd_b2d6665dba64ebb7_003","21","data/processed/emtd_classification/train/maximum_speed/emtd_b2d6665dba64ebb7_003.jpg"
"maximum_speed","train","emtd_b30ff17d14b759c0_001","26","data/processed/emtd_classification/train/maximum_speed/emtd_b30ff17d14b759c0_001.jpg"
"maximum_speed","train","emtd_b30ff17d14b759c0_002","26","data/processed/emtd_classification/train/maximum_speed/emtd_b30ff17d14b759c0_002.jpg"
"maximum_speed","train","emtd_bc78e3f14aabf775_001","26","data/processed/emtd_classification/train/maximum_speed/emtd_bc78e3f14aabf775_001.jpg"
"maximum_speed","train","emtd_bc78e3f14aabf775_002","26","data/processed/emtd_classification/train/maximum_speed/emtd_bc78e3f14aabf775_002.jpg"
"maximum_speed","train","emtd_be374659503ea7c6_001","25","data/processed/emtd_classification/train/maximum_speed/emtd_be374659503ea7c6_001.jpg"
"maximum_speed","train","emtd_c3a3012aa501b819_003","22","data/processed/emtd_classification/train/maximum_speed/emtd_c3a3012aa501b819_003.jpg"
"maximum_speed","train","emtd_c5705399e9a25d1d_003","23","data/processed/emtd_classification/train/maximum_speed/emtd_c5705399e9a25d1d_003.jpg"
"maximum_speed","train","emtd_c5705399e9a25d1d_004","23","data/processed/emtd_classification/train/maximum_speed/emtd_c5705399e9a25d1d_004.jpg"
"maximum_speed","train","emtd_cb56fe2eabb7b14f_002","21","data/processed/emtd_classification/train/maximum_speed/emtd_cb56fe2eabb7b14f_002.jpg"
"maximum_speed","train","emtd_cdcdc9af83fcd27c_003","22","data/processed/emtd_classification/train/maximum_speed/emtd_cdcdc9af83fcd27c_003.jpg"
"maximum_speed","train","emtd_cf0b187577f8749f_001","20","data/processed/emtd_classification/train/maximum_speed/emtd_cf0b187577f8749f_001.jpg"
"maximum_speed","train","emtd_d0b4b254dda62cf8_001","21","data/processed/emtd_classification/train/maximum_speed/emtd_d0b4b254dda62cf8_001.jpg"
"maximum_speed","train","emtd_d88c81accb5618cf_001","22","data/processed/emtd_classification/train/maximum_speed/emtd_d88c81accb5618cf_001.jpg"
"maximum_speed","train","emtd_daf8786588506c1b_001","21","data/processed/emtd_classification/train/maximum_speed/emtd_daf8786588506c1b_001.jpg"
"maximum_speed","train","emtd_df13965d41341f4c_001","21","data/processed/emtd_classification/train/maximum_speed/emtd_df13965d41341f4c_001.jpg"
"maximum_speed","train","emtd_df9874147187f16e_001","19","data/processed/emtd_classification/train/maximum_speed/emtd_df9874147187f16e_001.jpg"
"maximum_speed","train","emtd_df9874147187f16e_002","23","data/processed/emtd_classification/train/maximum_speed/emtd_df9874147187f16e_002.jpg"
"maximum_speed","train","emtd_df9874147187f16e_003","23","data/processed/emtd_classification/train/maximum_speed/emtd_df9874147187f16e_003.jpg"
"maximum_speed","train","emtd_e0d134836d50a02f_003","19","data/processed/emtd_classification/train/maximum_speed/emtd_e0d134836d50a02f_003.jpg"
"maximum_speed","train","emtd_e1b6bada8aa26482_002","19","data/processed/emtd_classification/train/maximum_speed/emtd_e1b6bada8aa26482_002.jpg"
"maximum_speed","train","emtd_e88f80e2db86cbb7_001","25","data/processed/emtd_classification/train/maximum_speed/emtd_e88f80e2db86cbb7_001.jpg"
"maximum_speed","train","emtd_eb07db745f1be2ba_001","19","data/processed/emtd_classification/train/maximum_speed/emtd_eb07db745f1be2ba_001.jpg"
"maximum_speed","train","emtd_ed219c7640833ec8_002","20","data/processed/emtd_classification/train/maximum_speed/emtd_ed219c7640833ec8_002.jpg"
"maximum_speed","train","emtd_f1dba46f5eb30184_001","26","data/processed/emtd_classification/train/maximum_speed/emtd_f1dba46f5eb30184_001.jpg"
"maximum_speed","train","emtd_f6a03683afb636ae_001","26","data/processed/emtd_classification/train/maximum_speed/emtd_f6a03683afb636ae_001.jpg"
"maximum_speed","train","emtd_f6db5430fa1dbf04_001","20","data/processed/emtd_classification/train/maximum_speed/emtd_f6db5430fa1dbf04_001.jpg"
"maximum_speed","validation","emtd_05c11e440bceae36_002","21","data/processed/emtd_classification/validation/maximum_speed/emtd_05c11e440bceae36_002.jpg"
"maximum_speed","validation","emtd_0cab9ef2c368a7ef_001","19","data/processed/emtd_classification/validation/maximum_speed/emtd_0cab9ef2c368a7ef_001.jpg"
"maximum_speed","validation","emtd_254b3cede5da9e7c_001","18","data/processed/emtd_classification/validation/maximum_speed/emtd_254b3cede5da9e7c_001.jpg"
"maximum_speed","validation","emtd_32c4edc13ca9cb80_006","22","data/processed/emtd_classification/validation/maximum_speed/emtd_32c4edc13ca9cb80_006.jpg"
"maximum_speed","validation","emtd_3d8c52fd447232ed_001","21","data/processed/emtd_classification/validation/maximum_speed/emtd_3d8c52fd447232ed_001.jpg"
"maximum_speed","validation","emtd_3ed7a222fd38cc5f_007","19","data/processed/emtd_classification/validation/maximum_speed/emtd_3ed7a222fd38cc5f_007.jpg"
"maximum_speed","validation","emtd_4979f8f85583d8ec_006","18","data/processed/emtd_classification/validation/maximum_speed/emtd_4979f8f85583d8ec_006.jpg"
"maximum_speed","validation","emtd_4d21a48d4654424d_001","23","data/processed/emtd_classification/validation/maximum_speed/emtd_4d21a48d4654424d_001.jpg"
"maximum_speed","validation","emtd_4d21a48d4654424d_002","23","data/processed/emtd_classification/validation/maximum_speed/emtd_4d21a48d4654424d_002.jpg"
"maximum_speed","validation","emtd_5f7cf79a455c49f0_003","19","data/processed/emtd_classification/validation/maximum_speed/emtd_5f7cf79a455c49f0_003.jpg"
"maximum_speed","validation","emtd_5f7cf79a455c49f0_004","21","data/processed/emtd_classification/validation/maximum_speed/emtd_5f7cf79a455c49f0_004.jpg"
"maximum_speed","validation","emtd_6b3bad116f3adbf1_001","21","data/processed/emtd_classification/validation/maximum_speed/emtd_6b3bad116f3adbf1_001.jpg"
"maximum_speed","validation","emtd_701df3c5dbd195c2_001","19","data/processed/emtd_classification/validation/maximum_speed/emtd_701df3c5dbd195c2_001.jpg"
"maximum_speed","validation","emtd_77b5ce71feac4f10_001","25","data/processed/emtd_classification/validation/maximum_speed/emtd_77b5ce71feac4f10_001.jpg"
"maximum_speed","validation","emtd_893e6128762b6154_002","20","data/processed/emtd_classification/validation/maximum_speed/emtd_893e6128762b6154_002.jpg"
"maximum_speed","validation","emtd_932c4aaabb554e29_001","19","data/processed/emtd_classification/validation/maximum_speed/emtd_932c4aaabb554e29_001.jpg"
"maximum_speed","validation","emtd_b330bbc32b124384_001","25","data/processed/emtd_classification/validation/maximum_speed/emtd_b330bbc32b124384_001.jpg"
"maximum_speed","validation","emtd_bf525f26be6b7537_001","21","data/processed/emtd_classification/validation/maximum_speed/emtd_bf525f26be6b7537_001.jpg"
