stage_id,candidate_id,semantic_sign_id,display_name,source_dataset,source_repo,source_url,original_dataset_url,legend_url,license_recorded,license_notes,source_split,source_shard,row_index_in_shard,object_index,source_image_path,source_image_sha256,source_class_label,source_class_index,mapping_evidence,image_width,image_height,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,bbox_width,bbox_height,crop_width,crop_height,crop_sha256,local_crop_path,source_modality,quality_gate,review_status,counts_for_candidate_coverage,notes
stage_c_gap_fill_03_remaining_tt100k,TTG03-p20-0001,no_left_or_right_turn,No left or right turn,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00004-of-00014.arrow,106,1,39533.jpg,14b790d0b495e4e6c25297968440e24ef2aaca818522e64a67781abf6e16fdfb,p20,32,TT100K p20 icon is the compound no-left/no-right-turn prohibition.,2048,2048,1523.000,791.000,1573.000,844.000,50.000,53.000,94,99,390867ef76b9ac67aecddcf6356c57a543cf8dd9eb487b288bab0675c0669461,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/no_left_or_right_turn/TTG03-p20-0001_train_data-00004-of-00014_r0106_o01.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w30-0006,slow_text,Slow,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,validation,default/validation/data-00001-of-00003.arrow,298,0,78785.jpg,e8c1a51b0fd83da354361fc1edc69ee0fd66e765e5c7aa4d05b7857a807decb0,w30,142,TT100K w30 icon contains the Chinese slow warning text matching sign_042.,2048,2048,36.842,968.421,72.368,1015.789,35.526,47.368,68,89,6654a4b4fa772b5b95b09d3ce1135bfca11aaa5f17507b986ae2473de8bfd456,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/slow_text/TTG03-w30-0006_validation_data-00001-of-00003_r0298_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w30-0006,slow_text,Slow,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,validation,default/validation/data-00002-of-00003.arrow,325,0,93137.jpg,67db826a203ae265ca9d945cca17b7624b5a38f4a31602c6613583ed244b2a97,w30,142,TT100K w30 icon contains the Chinese slow warning text matching sign_042.,2048,2048,867.000,962.000,895.000,990.000,28.000,28.000,52,52,2f3035d800610c47f7cb1d0909accd93e079b3f1bce4a84dbb7c2bc26c0e0522,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/slow_text/TTG03-w30-0006_validation_data-00002-of-00003_r0325_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w30-0007,slow_text,Slow,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00002-of-00014.arrow,322,0,69490.jpg,39372cc68ce18c095f23c9da120d7cf8585d22a788cbb273d70cbb712d1245f2,w30,142,TT100K w30 icon contains the Chinese slow warning text matching sign_042.,2048,2048,1465.000,840.000,1528.000,897.000,63.000,57.000,119,107,58842cbea5384d5f742a291256f15a9b1e3c99adfa8cc295ca482fa1afe2a98c,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/slow_text/TTG03-w30-0007_train_data-00002-of-00014_r0322_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w30-0007,slow_text,Slow,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,validation,default/validation/data-00000-of-00003.arrow,345,0,61108.jpg,5e218e1e4241987f43f152d7abc602f2a904cf1d7b27c664b2933c6536be0c47,w30,142,TT100K w30 icon contains the Chinese slow warning text matching sign_042.,2048,2048,1400.000,960.784,1445.098,1013.726,45.098,52.942,85,99,a757e13fae5ec0bba042a3834ee28806f3017cebfda78edbb8b0e680cbf6bd99,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/slow_text/TTG03-w30-0007_validation_data-00000-of-00003_r0345_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w30-0007,slow_text,Slow,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,validation,default/validation/data-00001-of-00003.arrow,331,0,7396.jpg,45fac045753b7588f1448798cd9408e23b307bfa691b3eefe23da233977ce36e,w30,142,TT100K w30 icon contains the Chinese slow warning text matching sign_042.,2048,2048,1007.690,426.923,1165.380,784.615,157.690,357.692,300,680,f55182472a1941eeae64aab2ffefebcf79484abe0f5ea8388195af2d6602876c,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/slow_text/TTG03-w30-0007_validation_data-00001-of-00003_r0331_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w30-0007,slow_text,Slow,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,validation,default/validation/data-00002-of-00003.arrow,362,0,42995.jpg,7f75c625d5c6dce69dce2110b4536d9931010f7ed75d00fabe83c46781347237,w30,142,TT100K w30 icon contains the Chinese slow warning text matching sign_042.,2048,2048,1561.840,814.474,1706.582,940.789,144.742,126.315,275,238,ee7944ee097c6c15047e8bdd7a3b7e4c497ee335de21a3471f1bb83a17596718,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/slow_text/TTG03-w30-0007_validation_data-00002-of-00003_r0362_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w30-0008,slow_text,Slow,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00003-of-00014.arrow,65,2,28327.jpg,fd019c4845f03c2d18b0475c89242ec2019d923a9ef25ab4e6e3d1165eeb1af2,w30,142,TT100K w30 icon contains the Chinese slow warning text matching sign_042.,2048,2048,457.000,800.000,488.000,826.000,31.000,26.000,57,48,3fcf2b1feddafdeb0e1b66ea8e7a7eab9841775ba57c18918683b3592b6fbe55,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/slow_text/TTG03-w30-0008_train_data-00003-of-00014_r0065_o02.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w30-0008,slow_text,Slow,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,validation,default/validation/data-00001-of-00003.arrow,334,2,48687.jpg,799aa0c70cfa20cbeab782cada2a2a92ca70387d781af92096b892792d795cc9,w30,142,TT100K w30 icon contains the Chinese slow warning text matching sign_042.,2048,2048,1221.780,875.248,1253.465,904.951,31.685,29.703,60,55,6dcaacb014147a3542bdf4bbdcd1093a0cf20f352345074135ae91b679e6f577,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/slow_text/TTG03-w30-0008_validation_data-00001-of-00003_r0334_o02.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w30-0009,slow_text,Slow,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00003-of-00014.arrow,126,2,82267.jpg,8329f26c01c8ee437f2d317589fe3bf22c0a6423e620cd3903e4378bcbe8fd2f,w30,142,TT100K w30 icon contains the Chinese slow warning text matching sign_042.,2048,2048,501.333,1085.330,556.000,1134.667,54.667,49.337,103,93,69be32c15699b0a6a995ad4d2d4ad2a9c4d5ba1b5c27d02a8fe768ebafabe1dd,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/slow_text/TTG03-w30-0009_train_data-00003-of-00014_r0126_o02.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w30-0010,slow_text,Slow,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00004-of-00014.arrow,101,4,43200.jpg,1c54710a6f562e144205ce86b732ccb21ac0650cb3f96346e11cf160154daa25,w30,142,TT100K w30 icon contains the Chinese slow warning text matching sign_042.,2048,2048,1226.700,951.705,1283.523,1000.569,56.823,48.864,107,93,780475cd43c86b3c5b815a9040044e1851516b1f9d2e2fa7d1e8e59e97f8345e,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/slow_text/TTG03-w30-0010_train_data-00004-of-00014_r0101_o04.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w30-0011,slow_text,Slow,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00004-of-00014.arrow,250,0,87352.jpg,d91e9fd3b47f390fabb26a2d8b7168b9626f777af7099c5be07fc2b8145245dd,w30,142,TT100K w30 icon contains the Chinese slow warning text matching sign_042.,2048,2048,925.000,781.000,994.000,840.000,69.000,59.000,131,111,f17854325c47f9f4fc701efa839448d592c92ba69d5c147342ed43c45df9b802,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/slow_text/TTG03-w30-0011_train_data-00004-of-00014_r0250_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w30-0012,slow_text,Slow,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00005-of-00014.arrow,278,5,21003.jpg,56726da337b2854b8898bc7eca01c911e929fb9340e2034adcc1232f4b6af711,w30,142,TT100K w30 icon contains the Chinese slow warning text matching sign_042.,2048,2048,1174.430,973.864,1210.790,1005.682,36.360,31.818,68,60,2523929f5cb1d1c2c1f29bae210f60bad308c8bd6d62bc929467eb132a1db11c,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/slow_text/TTG03-w30-0012_train_data-00005-of-00014_r0278_o05.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w30-0013,slow_text,Slow,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00005-of-00014.arrow,385,0,7447.jpg,1ee1e894faed56c2940cef5697ff0be64e805cedd90f2e6ac7d0c974ef480dc9,w30,142,TT100K w30 icon contains the Chinese slow warning text matching sign_042.,2048,2048,82.000,825.000,140.000,880.000,58.000,55.000,110,103,61df4861826980d1d3b0ba54416ddd384212b36c0508498b703f60ab5e151952,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/slow_text/TTG03-w30-0013_train_data-00005-of-00014_r0385_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w30-0014,slow_text,Slow,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00006-of-00014.arrow,94,0,5161.jpg,91f264e9043245af2620333a5f7e14a694e44fbd3acb54ad793562d01df31368,w30,142,TT100K w30 icon contains the Chinese slow warning text matching sign_042.,2048,2048,1372.000,925.000,1424.000,975.000,52.000,50.000,98,94,9cca2888c0b4417b040e1eba21b041d5022ff69d91a4b36904f25fd41e84fa2f,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/slow_text/TTG03-w30-0014_train_data-00006-of-00014_r0094_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w30-0015,slow_text,Slow,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00006-of-00014.arrow,125,0,1011.jpg,88a03800377b6fa6b39321c946313f377b4bb1132c83901898cb7fcdbe48e832,w30,142,TT100K w30 icon contains the Chinese slow warning text matching sign_042.,2048,2048,1330.000,841.000,1367.000,873.000,37.000,32.000,69,60,3d14247efaee58f5331108eb0d57193e67e69dc40f7fa95a54659b2fba892360,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/slow_text/TTG03-w30-0015_train_data-00006-of-00014_r0125_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w30-0016,slow_text,Slow,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00006-of-00014.arrow,238,0,32358.jpg,f22e4ff4dd79dd13490fc9d2992d5121fe524c1537672077fdae171d7b7fa0bf,w30,142,TT100K w30 icon contains the Chinese slow warning text matching sign_042.,2048,2048,1838.000,629.000,1954.000,744.000,116.000,115.000,220,217,137bd691a2db81f96c347224fbaa7d866d1cf81f44b4e961a97cfac1d933e8a2,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/slow_text/TTG03-w30-0016_train_data-00006-of-00014_r0238_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w30-0017,slow_text,Slow,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00006-of-00014.arrow,278,0,1294.jpg,1bdde5160422c12396fb508b97c7033aee75762b1374accc1435d0cbc5848e09,w30,142,TT100K w30 icon contains the Chinese slow warning text matching sign_042.,2048,2048,1475.000,660.000,1528.000,703.000,53.000,43.000,99,81,9fd9239204a52a4eb416eadeb2e934a25379d6f43520bc2c5bb6b7fb61003258,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/slow_text/TTG03-w30-0017_train_data-00006-of-00014_r0278_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-w30-0018,slow_text,Slow,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00006-of-00014.arrow,416,0,62440.jpg,dd6e30ee1e7f1ccb6ec4388219b3a93ed4865023d11405fbb56d1b7838d6e309,w30,142,TT100K w30 icon contains the Chinese slow warning text matching sign_042.,2048,2048,1365.330,852.000,1433.333,914.667,68.003,62.667,128,116,c30a6a98c47b2cbd656d4d9fc43a295af2ca173ed9ff87f564b4f22174012d26,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/slow_text/TTG03-w30-0018_train_data-00006-of-00014_r0416_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-ps-0001,stop_for_checking,Stop for checking,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00000-of-00014.arrow,405,1,958.jpg,74c75686c52d896711c4f38bcc5a444988eb6dc527144a8c8fc79c229ec0ade9,ps,121,TT100K ps crops show red stop-for-checking signs with Chinese inspection text matching sign_057.,2048,2048,1941.000,928.000,2043.000,1053.000,102.000,125.000,152,237,f32e9a3b17710c798ca3fa13da43fd959a86a6f491c57983ac9125d7792ba1a4,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/stop_for_checking/TTG03-ps-0001_train_data-00000-of-00014_r0405_o01.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-ps-0001,stop_for_checking,Stop for checking,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00007-of-00014.arrow,184,2,12395.jpg,9157ca1c7572f435a9535b8c686038aa32188d6195b56e7e2d1a078a6594ddd7,ps,121,TT100K ps crops show red stop-for-checking signs with Chinese inspection text matching sign_057.,2048,2048,1622.670,1014.670,1654.667,1052.000,31.997,37.330,60,72,4674d8dcdac098bd3cb826ba754a472683c3b6504f81b873930044f391c3494b,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/stop_for_checking/TTG03-ps-0001_train_data-00007-of-00014_r0184_o02.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-ps-0001,stop_for_checking,Stop for checking,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,validation,default/validation/data-00000-of-00003.arrow,18,0,58596.jpg,0b4b809ea9ed8f936b504135d95ae96385679afcdf2b4637ea7da1a068570eea,ps,121,TT100K ps crops show red stop-for-checking signs with Chinese inspection text matching sign_057.,2048,2048,632.000,916.000,670.667,968.000,38.667,52.000,72,98,5613f3c27749bc25640942f840e4c481ff40c10ee16ef3992f22d602d994621c,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/stop_for_checking/TTG03-ps-0001_validation_data-00000-of-00003_r0018_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_03_remaining_tt100k,TTG03-ps-0001,stop_for_checking,Stop for checking,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,validation,default/validation/data-00001-of-00003.arrow,24,0,39662.jpg,cae969ca1738f282454a8d7b86f1111392ad08cba14d17d236e19829df033473,ps,121,TT100K ps crops show red stop-for-checking signs with Chinese inspection text matching sign_057.,2048,2048,620.000,928.000,670.667,976.000,50.667,48.000,94,90,ff01173f1e7cb0db332b54a67bd5bb3358c399311d0a5684c1dffca09db0bbb9,data/raw/online_sources/stage_c_gap_fill_03_remaining_tt100k/crops/stop_for_checking/TTG03-ps-0001_validation_data-00001-of-00003_r0024_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
