stage_d_batch,semantic_sign_id,name_en,priority,required_for,minimum_clean_crops,selected_index,review_decision,review_basis,stage_d_status,crop_path,crop_sha256,crop_width,crop_height,source_group,source_dataset,source_split,source_label,source_url,license_notes,mapping_evidence,prior_review_status,dedupe_key,sanity_notes,review_notes
stage_d_other_zero_gap_minimum_qc,divided_road_begins,Divided road begins,should,secondary_malaysia;current_p5_dataset,30,18,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/processed/emtd_classification/test/divided_road_begins/emtd_3ed7a222fd38cc5f_004.jpg,8d335327dd29c8c9a81285506af055267a97ba51e48ef6d868f749420c88a063,32,33,processed_emtd_p5,EMTD processed classification crop,test,divided_road_begins,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label divided_road_begins; partial owner corrections applied.,p5_partial_owner_review,emtd_3ed7a222fd38cc5f_004,readable_nonblank_32x33,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,divided_road_begins,Divided road begins,should,secondary_malaysia;current_p5_dataset,30,19,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/processed/emtd_classification/train/divided_road_begins/emtd_3ee5072532a01f54_003.jpg,553a56075a67484b9aa58c9ba3631cd677c68ff7034f7366ee06161532bb403a,465,470,processed_emtd_p5,EMTD processed classification crop,train,divided_road_begins,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label divided_road_begins; partial owner corrections applied.,p5_partial_owner_review,emtd_3ee5072532a01f54_003,readable_nonblank_465x470,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,divided_road_begins,Divided road begins,should,secondary_malaysia;current_p5_dataset,30,20,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/processed/emtd_classification/validation/divided_road_begins/emtd_4360afab485bdcdc_004.jpg,a82c76f8f4e80076d71557e610f874ba3ad7276ce23a773927ef337082bc4eae,89,106,processed_emtd_p5,EMTD processed classification crop,validation,divided_road_begins,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label divided_road_begins; partial owner corrections applied.,p5_partial_owner_review,emtd_4360afab485bdcdc_004,readable_nonblank_89x106,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,divided_road_begins,Divided road begins,should,secondary_malaysia;current_p5_dataset,30,21,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/processed/emtd_classification/validation/divided_road_begins/emtd_4832e5835a0f1e95_006.jpg,d594f776b37a6c4d7c855cd3e375412c9a0615b8778a9dd301ffe296d490670d,106,105,processed_emtd_p5,EMTD processed classification crop,validation,divided_road_begins,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label divided_road_begins; partial owner corrections applied.,p5_partial_owner_review,emtd_4832e5835a0f1e95_006,readable_nonblank_106x105,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,divided_road_begins,Divided road begins,should,secondary_malaysia;current_p5_dataset,30,22,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/processed/emtd_classification/test/divided_road_begins/emtd_4a175710f8d593a0_006.jpg,6f75a02ed395db4bf19cf5af9cb3b7be7de190a8528d2185c1d1b782f44da417,103,102,processed_emtd_p5,EMTD processed classification crop,test,divided_road_begins,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label divided_road_begins; partial owner corrections applied.,p5_partial_owner_review,emtd_4a175710f8d593a0_006,readable_nonblank_103x102,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,divided_road_begins,Divided road begins,should,secondary_malaysia;current_p5_dataset,30,23,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/processed/emtd_classification/validation/divided_road_begins/emtd_4ade1ccf5fa86554_004.jpg,ace1113d8abb806418569c992cbb045e7fe7538dc249d206dc5e09ad0f23f1d3,184,203,processed_emtd_p5,EMTD processed classification crop,validation,divided_road_begins,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label divided_road_begins; partial owner corrections applied.,p5_partial_owner_review,emtd_4ade1ccf5fa86554_004,readable_nonblank_184x203,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,divided_road_begins,Divided road begins,should,secondary_malaysia;current_p5_dataset,30,24,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/processed/emtd_classification/validation/divided_road_begins/emtd_4dfe51e40d7b9547_004.jpg,f0116844db6f7a005e39ce112d19ab205ff8777e43abcfac7263c253e02ce68f,35,40,processed_emtd_p5,EMTD processed classification crop,validation,divided_road_begins,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label divided_road_begins; partial owner corrections applied.,p5_partial_owner_review,emtd_4dfe51e40d7b9547_004,readable_nonblank_35x40,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,divided_road_begins,Divided road begins,should,secondary_malaysia;current_p5_dataset,30,25,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/processed/emtd_classification/validation/divided_road_begins/emtd_4e0edc87f7466c6a_008.jpg,a50521afa01fea0935ad6e6358429a277fc5bba675488bfc4a31a0a580e627dd,187,186,processed_emtd_p5,EMTD processed classification crop,validation,divided_road_begins,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label divided_road_begins; partial owner corrections applied.,p5_partial_owner_review,emtd_4e0edc87f7466c6a_008,readable_nonblank_187x186,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,divided_road_begins,Divided road begins,should,secondary_malaysia;current_p5_dataset,30,26,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/processed/emtd_classification/validation/divided_road_begins/emtd_62303011fcc9c591_003.jpg,fa73eb5afdff02e054fb0609c07fb49bf887b5471b288b8781f58b80bed534f3,103,103,processed_emtd_p5,EMTD processed classification crop,validation,divided_road_begins,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label divided_road_begins; partial owner corrections applied.,p5_partial_owner_review,emtd_62303011fcc9c591_003,readable_nonblank_103x103,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,divided_road_begins,Divided road begins,should,secondary_malaysia;current_p5_dataset,30,27,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/processed/emtd_classification/train/divided_road_begins/emtd_680f6d595734dbcd_003.jpg,cd9ec76e233eb90828efd6586aaff158040f277cb17d36e319c3a3a3427ccba6,59,57,processed_emtd_p5,EMTD processed classification crop,train,divided_road_begins,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label divided_road_begins; partial owner corrections applied.,p5_partial_owner_review,emtd_680f6d595734dbcd_003,readable_nonblank_59x57,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,divided_road_begins,Divided road begins,should,secondary_malaysia;current_p5_dataset,30,28,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/processed/emtd_classification/test/divided_road_begins/emtd_69a204a515f07cc4_013.jpg,d2b6f2851550ac5245b87c6da575db7950467fd25533c4d6ab0f3af9791b255f,446,450,processed_emtd_p5,EMTD processed classification crop,test,divided_road_begins,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label divided_road_begins; partial owner corrections applied.,p5_partial_owner_review,emtd_69a204a515f07cc4_013,readable_nonblank_446x450,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,divided_road_begins,Divided road begins,should,secondary_malaysia;current_p5_dataset,30,29,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/processed/emtd_classification/test/divided_road_begins/emtd_6b3bad116f3adbf1_008.jpg,b8bdc32889401bc2c9d7b2fa8b1a885e59ad7e02ff95e396e32c934c37d48cdc,64,56,processed_emtd_p5,EMTD processed classification crop,test,divided_road_begins,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label divided_road_begins; partial owner corrections applied.,p5_partial_owner_review,emtd_6b3bad116f3adbf1_008,readable_nonblank_64x56,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,divided_road_begins,Divided road begins,should,secondary_malaysia;current_p5_dataset,30,30,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/processed/emtd_classification/train/divided_road_begins/emtd_71cc5f3295256e83_002.jpg,47af077c3d666d89a9ee57af24741f475d3df4f2b1e61bbc56234c5664fcee9b,89,89,processed_emtd_p5,EMTD processed classification crop,train,divided_road_begins,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label divided_road_begins; partial owner corrections applied.,p5_partial_owner_review,emtd_71cc5f3295256e83_002,readable_nonblank_89x89,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,flagman_ahead,Flagman ahead,should,secondary_malaysia,30,1,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/flagman_ahead/Flagman-10_jpeg.rf.5b1ff22a81f97f4cf7d8a5691f7b2df6_00_c18_6e7c69fbb35c.jpg,3ed65e33a5f46f4135584f9ed1cc80d472c5f008c1b17eba4eab54d9b47aabbb,115,110,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Flagman ahead,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Flagman ahead; mapping confidence high.,accepted_public_mixed,Flagman ahead:Flagman-10_jpeg,readable_nonblank_115x110,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,flagman_ahead,Flagman ahead,should,secondary_malaysia,30,2,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/flagman_ahead/Flagman-11_jpeg.rf.d1a98e7e646c8da61a9fc80d562a911a_00_c18_34f71fe705bf.jpg,4c718f9bebdacac9ee79d5d00c009a9f91947fed160f640f55d7b0df03aaa620,81,78,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Flagman ahead,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Flagman ahead; mapping confidence high.,accepted_public_mixed,Flagman ahead:Flagman-11_jpeg,readable_nonblank_81x78,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,flagman_ahead,Flagman ahead,should,secondary_malaysia,30,3,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/flagman_ahead/Flagman-12_jpeg.rf.b2296917280c0e81fbb53de1f71143e4_00_c18_90a85baebb55.jpg,d8e2c5a7e3c0a7af3264f7958808d31a534e73e85a1e965e57698747034c48ca,162,173,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Flagman ahead,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Flagman ahead; mapping confidence high.,accepted_public_mixed,Flagman ahead:Flagman-12_jpeg,readable_nonblank_162x173,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,flagman_ahead,Flagman ahead,should,secondary_malaysia,30,4,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/valid/flagman_ahead/Flagman-2_jpg.rf.13221239c47d955bd919b694770e647e_00_c18_2abd9282d448.jpg,d98df1a9b1190c33e47b54181daddeed7135489418ddffb711bff095e1ebe631,1022,1032,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,valid,Flagman ahead,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Flagman ahead; mapping confidence high.,accepted_public_mixed,Flagman ahead:Flagman-2_jpg,readable_nonblank_1022x1032,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,flagman_ahead,Flagman ahead,should,secondary_malaysia,30,5,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/flagman_ahead/Flagman-3_jpeg.rf.0ca86ac66b9b2e74df34ef7e4f77854a_00_c18_9461ea91f635.jpg,74cd858c1631cc8f1ac6ed0b8ffb122900372fb7081666a6b7680745b4c3c96e,187,173,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Flagman ahead,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Flagman ahead; mapping confidence high.,accepted_public_mixed,Flagman ahead:Flagman-3_jpeg,readable_nonblank_187x173,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,flagman_ahead,Flagman ahead,should,secondary_malaysia,30,6,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/flagman_ahead/Flagman-4_jpeg.rf.55ddae1a35227cfe97a7ce76b512877b_00_c18_23a60cb18656.jpg,cf2d0494a238126bdaaafed13e720d4198bfacd63bcac184a172ec39054570b4,200,199,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Flagman ahead,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Flagman ahead; mapping confidence high.,accepted_public_mixed,Flagman ahead:Flagman-4_jpeg,readable_nonblank_200x199,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,flagman_ahead,Flagman ahead,should,secondary_malaysia,30,7,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/valid/flagman_ahead/Flagman-5_jpg.rf.f62cc2a5a873f85707f69711acc6efac_00_c18_5c75d6aabc87.jpg,108393d344db3d2519044f5f0da0be5325c5c1df2590794e720ee4d56bceddbf,286,299,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,valid,Flagman ahead,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Flagman ahead; mapping confidence high.,accepted_public_mixed,Flagman ahead:Flagman-5_jpg,readable_nonblank_286x299,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,flagman_ahead,Flagman ahead,should,secondary_malaysia,30,8,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/test/flagman_ahead/Flagman-6_jpeg.rf.521bc0d2525fd1f4bb5adfc18c62cdff_00_c18_aa3d78baea92.jpg,11b49c125316671bb15f0f2dfde62e6149d26079546c2174c61cd0cdd693273d,171,153,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,test,Flagman ahead,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Flagman ahead; mapping confidence high.,accepted_public_mixed,Flagman ahead:Flagman-6_jpeg,readable_nonblank_171x153,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,flagman_ahead,Flagman ahead,should,secondary_malaysia,30,9,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/valid/flagman_ahead/Flagman-7_jpeg.rf.9b58a86d20206b6e405aa54e9a3fdcbf_00_c18_e5911505e70d.jpg,251cd2c2ffaf1c4cfd292ae924b15e95930dd1039eb8b908055dcc96e9342082,141,144,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,valid,Flagman ahead,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Flagman ahead; mapping confidence high.,accepted_public_mixed,Flagman ahead:Flagman-7_jpeg,readable_nonblank_141x144,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,flagman_ahead,Flagman ahead,should,secondary_malaysia,30,10,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/flagman_ahead/Flagman-8_jpg.rf.49b29f842f660acbecb338b1a3b1fbd6_00_c18_0b7011298c61.jpg,5d1e295bd0057b7da30b6d207b64990db84644c9aa2a8b7b2fd0f747ff42f770,114,109,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Flagman ahead,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Flagman ahead; mapping confidence high.,accepted_public_mixed,Flagman ahead:Flagman-8_jpg,readable_nonblank_114x109,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,flagman_ahead,Flagman ahead,should,secondary_malaysia,30,11,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/flagman_ahead/Flagman-9_jpeg.rf.b887a4a6077eeb031085785f3bc7a9b8_00_c18_21d984acd81c.jpg,d8accf6d2087f8f75919588a121fb84e339dc45997443cab146298af9e5bb23a,127,123,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Flagman ahead,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Flagman ahead; mapping confidence high.,accepted_public_mixed,Flagman ahead:Flagman-9_jpeg,readable_nonblank_127x123,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,flagman_ahead,Flagman ahead,should,secondary_malaysia,30,12,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/valid/flagman_ahead/Flagman-ahead-4_jpg.rf.648995c7683691efe75ecb05830eeaaf_04_c18_7e80973d53cb.jpg,f17ca92642c46a8fbecc4f697569c301d615ca08ea9f0ce08d1633015501af63,220,237,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,valid,Flagman ahead,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Flagman ahead; mapping confidence high.,accepted_public_mixed,Flagman ahead:Flagman-ahead-4_jpg,readable_nonblank_220x237,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,flagman_ahead,Flagman ahead,should,secondary_malaysia,30,13,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/valid/flagman_ahead/Flagman-ahead-6_jpg.rf.b9929b4f6d40d9c6f9a1c5b337471489_00_c18_d612e022e805.jpg,0c9cfb73a9b5bacd175c9b0192bd27e0e6c66083432b71106dec57500b5f9bf1,251,244,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,valid,Flagman ahead,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Flagman ahead; mapping confidence high.,accepted_public_mixed,Flagman ahead:Flagman-ahead-6_jpg,readable_nonblank_251x244,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,flagman_ahead,Flagman ahead,should,secondary_malaysia,30,14,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/test/flagman_ahead/Flagman-ahead_jpg.rf.e1a5a3cba23c0c050521fd16e1420ecd_00_c18_0c537094a10a.jpg,17edc4587fefa1839619755fc46e4da165d16cb531e3168901a77e95a07ed7e9,122,116,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,test,Flagman ahead,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Flagman ahead; mapping confidence high.,accepted_public_mixed,Flagman ahead:Flagman-ahead_jpg,readable_nonblank_122x116,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,flagman_ahead,Flagman ahead,should,secondary_malaysia,30,15,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/flagman_ahead/Flagman_jpg.rf.af3467e381a38d376db8c252ac8f392a_00_c18_17df17381402.jpg,e92afce97bff3a55d29592c94d11bbf322e0c98c018fcbafaecbef4d72a38a30,196,207,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Flagman ahead,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Flagman ahead; mapping confidence high.,accepted_public_mixed,Flagman ahead:Flagman_jpg,readable_nonblank_196x207,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,flagman_ahead,Flagman ahead,should,secondary_malaysia,30,16,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/flagman_ahead/Flagman_png.rf.00ff44794caca6c5f3212d4c1abaa4d5_00_c18_7dda33804ec7.jpg,f5afb163cc3781a649ffa7cc9ccf81f176c94d33e5e138bc4abf5fc87123ee9c,159,151,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Flagman ahead,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Flagman ahead; mapping confidence high.,accepted_public_mixed,Flagman ahead:Flagman_png,readable_nonblank_159x151,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,flagman_ahead,Flagman ahead,should,secondary_malaysia,30,17,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/flagman_ahead/awas-kerja-kerja-di-hadapan-2_jpg.rf.26131fb8b4d0a33e5830ee5ebbaa2809_01_c18_27b6df8abc65.jpg,c86c1161ac0018c819ac8aa6517583a06296211714571ed949332894622f5c6c,166,170,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Flagman ahead,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Flagman ahead; mapping confidence high.,accepted_public_mixed,Flagman ahead:awas-kerja-kerja-di-hadapan-2_jpg,readable_nonblank_166x170,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,flagman_ahead,Flagman ahead,should,secondary_malaysia,30,18,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/flagman_ahead/raod-work-2_png.rf.eeae4ba967e85836316422e642e53ddc_00_c18_0068ff4c6410.jpg,051b1363bfbe3f137c3732a4d3a3244b4591c4d195760d1e30ac3fea61ba4cd4,373,396,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Flagman ahead,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Flagman ahead; mapping confidence high.,accepted_public_mixed,Flagman ahead:raod-work-2_png,readable_nonblank_373x396,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,flagman_ahead,Flagman ahead,should,secondary_malaysia,30,19,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/test/flagman_ahead/raod-work_png.rf.73419459f30bff6fe8fff28924b9e7de_00_c18_a1a5fafc7599.jpg,21548828939c45c4e9ea5e75dbe3345a0a3856971c5bcd922b4e52666fb57a19,65,69,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,test,Flagman ahead,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Flagman ahead; mapping confidence high.,accepted_public_mixed,Flagman ahead:raod-work_png,readable_nonblank_65x69,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,flagman_ahead,Flagman ahead,should,secondary_malaysia,30,20,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/flagman_ahead/Flagman-10_jpeg.rf.ddc1f580652ced85e356dc97346d2cbb_00_c18_ce08ecded1f1.jpg,d07cd675c2e0ab16f4c688fa83b512140bb7ced9052263f2b2c4f81ef17c14d1,107,100,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Flagman ahead,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Flagman ahead; mapping confidence high.,accepted_public_mixed,Flagman ahead:Flagman-10_jpeg,readable_nonblank_107x100,Selected deterministically for Stage E candidate split freeze.
